47
SAN001;9:1:00;-30.314809;-70.770497;0;308.41;118.58;57.94;10;9.31;9.08
SAN001;9:2:00;-30.235353;-70.886909;1;103.14;289.21;23.19;4;7.87;7.24
SAN001;9:3:00;-30.443794;-70.566325;1;871.79;220.19;96.77;1;8.58;1.03
SAN001;9:4:00;-30.032424;-70.754035;0;160.96;276.28;16.21;4;8.22;0.83
SAN001;9:5:00;-30.482777;-70.720281;0;523.61;182.13;332.38;3;2.97;7.27
SAN001;9:6:00;-30.282117;-70.339311;0;640.99;221.22;248.06;4;1.55;8.41
SAN001;9:7:00;-30.047872;-70.446307;0;32.67;40.78;218.85;8;2.12;0.58
SAN001;9:8:00;-30.272979;-70.346256;0;200.08;50.09;164.31;8;6.89;0.86
SAN001;9:9:00;-30.231393;-70.993844;1;862.53;330.50;313.37;9;2.17;6.64
SAN001;9:10:00;-30.811892;-70.551939;0;581.54;296.20;188.84;2;4.52;0.21
SAN001;9:11:00;-30.564190;-70.778090;0;782.46;323.42;202.32;2;6.85;8.14
SAN001;9:12:00;-30.297696;-70.994807;1;759.54;322.13;190.25;8;5.92;6.44
SAN001;9:13:00;-30.357525;-70.756994;0;717.23;183.68;188.75;9;4.43;2.59
SAN001;9:14:00;-30.819811;-70.555056;1;789.16;222.86;32.39;7;2.01;6.64
SAN001;9:15:00;-30.690359;-70.577203;1;999.88;231.46;203.08;9;9.55;7.81
SAN001;9:16:00;-30.848643;-70.632661;0;679.38;243.31;323.75;9;0.86;2.18
SAN001;9:17:00;-30.144189;-70.059930;1;699.90;315.41;206.34;9;8.42;2.21
SAN001;9:18:00;-30.093737;-70.361296;1;875.84;203.64;110.65;10;2.67;1.62
SAN001;9:19:00;-30.427098;-70.679271;1;55.29;173.66;168.34;9;9.55;0.29
SAN001;9:20:00;-30.317007;-70.303036;1;763.75;124.04;93.47;1;0.34;9.76
SAN001;9:21:00;-30.857390;-70.961987;0;804.22;139.49;200.10;5;4.88;1.25
SAN001;9:22:00;-30.217675;-70.676751;1;654.51;48.45;5.40;3;1.90;7.40
SAN001;9:23:00;-30.837595;-70.715584;0;882.69;334.90;182.11;6;2.88;1.87
SAN001;9:24:00;-30.307668;-70.954705;1;143.08;138.15;288.02;4;8.99;4.85
SAN001;9:25:00;-30.179292;-70.832213;0;767.15;134.00;56.55;7;9.37;9.66
SAN001;9:26:00;-30.515155;-70.972485;0;892.07;117.34;328.85;1;2.20;3.05
SAN001;9:27:00;-30.626971;-70.592185;1;571.46;198.84;220.38;9;0.48;6.61
SAN001;9:28:00;-30.705038;-70.798666;0;544.00;138.69;236.44;3;2.34;3.52
SAN001;9:29:00;-30.656999;-70.071720;1;689.80;168.12;7.18;6;7.01;7.23
SAN001;9:30:00;-30.347647;-70.477346;0;292.94;277.12;155.29;6;1.98;1.84
SAN001;9:31:00;-30.658078;-70.885753;0;609.55;188.59;91.05;2;9.18;0.19
SAN001;9:32:00;-30.858585;-70.120024;1;378.77;253.38;152.25;9;9.39;1.96
SAN001;9:33:00;-30.380947;-70.966157;1;385.49;80.74;107.64;8;3.65;1.94
SAN001;9:34:00;-30.095280;-70.075314;0;69.65;285.43;96.28;7;5.18;0.38
SAN001;9:35:00;-30.505328;-70.117376;0;623.44;127.43;223.43;5;7.66;7.95
SAN001;9:36:00;-30.095760;-70.753976;1;502.43;180.50;234.43;3;7.05;2.71
SAN001;9:37:00;-30.971959;-70.903545;1;667.22;93.45;341.00;1;0.46;2.60
SAN001;9:38:00;-30.772693;-70.254711;1;59.04;217.52;201.30;7;5.49;9.19
SAN001;9:39:00;-30.444338;-70.352146;0;871.02;311.44;226.38;8;4.05;6.36
SAN001;9:40:00;-30.572547;-70.980478;1;836.43;83.89;14.49;7;6.82;9.87
SAN001;9:41:00;-30.000891;-70.192443;1;126.98;59.61;319.64;6;2.06;0.10
SAN001;9:42:00;-30.993254;-70.391413;0;602.50;255.65;159.55;3;7.82;0.69
SAN001;9:43:00;-30.333128;-70.069481;0;991.07;195.47;247.77;1;7.83;1.49
SAN001;9:44:00;-30.892441;-70.937707;1;415.72;265.23;0.52;2;4.88;6.46
SAN001;9:45:00;-30.042666;-70.540421;1;303.14;36.97;49.98;1;3.50;5.67
SAN001;9:46:00;-30.710282;-70.388384;0;145.93;7.95;193.37;10;2.77;0.41
SAN001;9:47:00;-30.903900;-70.732148;1;869.29;209.00;167.70;10;5.00;7.51
SAN001;9:48:00;-30.913201;-70.343515;1;997.20;4.36;138.00;3;4.52;0.91
SAN001;9:49:00;-30.224469;-70.374835;0;696.70;155.17;110.67;7;5.87;9.80
SAN001;9:50:00;-30.836316;-70.657437;0;330.96;2.61;64.38;8;9.90;0.58
SAN001;9:51:00;-30.190422;-70.594041;0;774.48;161.71;90.56;1;4.37;3.40
SAN001;9:52:00;-30.718146;-70.318424;1;845.68;15.23;236.45;9;7.09;3.42
SAN001;9:53:00;-30.538127;-70.302369;0;616.38;205.58;320.29;7;7.12;0.37
SAN001;9:54:00;-30.062801;-70.690656;0;413.60;320.72;272.47;8;4.77;7.46
SAN001;9:55:00;-30.938397;-70.596207;1;845.51;291.98;163.06;2;2.52;2.29
SAN001;9:56:00;-30.692389;-70.711273;1;180.70;87.68;217.27;4;4.87;4.70
SAN001;9:57:00;-30.879690;-70.715167;0;544.47;226.54;236.66;5;5.38;8.61
SAN001;9:58:00;-30.299090;-70.233906;1;477.07;36.21;318.36;5;1.56;0.86
SAN001;9:59:00;-30.544287;-70.009272;0;796.23;149.24;245.86;10;5.88;7.57
SAN001;10:0:00;-30.376466;-70.967233;0;804.72;329.98;106.39;6;7.05;1.33
SAN001;10:1:00;-30.461111;-70.089370;0;491.19;280.90;92.45;10;0.09;3.77
SAN001;10:2:00;-30.285309;-70.190744;1;130.06;358.84;225.29;10;0.60;9.07
SAN001;10:3:00;-30.240614;-70.572636;1;134.19;156.48;175.32;3;5.79;2.01
SAN001;10:4:00;-30.891351;-70.390007;1;71.52;297.98;150.88;3;9.91;2.43
SAN001;10:5:00;-30.819636;-70.627987;1;818.20;31.58;98.47;8;2.08;9.61
SAN001;10:6:00;-30.831683;-70.390284;1;271.69;141.60;250.91;7;6.59;1.55
SAN001;10:7:00;-30.184662;-70.977207;0;814.80;229.61;340.27;5;4.15;4.98
SAN001;10:8:00;-30.844291;-70.432187;1;189.33;23.39;147.12;2;0.06;1.86
SAN001;10:9:00;-30.989348;-70.293406;1;399.43;35.00;357.88;9;5.39;2.90
SAN001;10:10:00;-30.046160;-70.273153;0;874.79;351.53;54.75;4;4.90;5.49
SAN001;10:11:00;-30.742311;-70.939378;1;461.80;73.83;153.28;2;4.24;5.06
SAN001;10:12:00;-30.909495;-70.199724;1;176.01;119.21;239.39;3;4.15;0.09
SAN001;10:13:00;-30.149552;-70.663995;1;565.96;316.89;319.12;5;6.29;9.96
SAN001;10:14:00;-30.353441;-70.421415;0;875.66;202.89;83.58;3;0.67;2.54
SAN001;10:15:00;-30.929264;-70.535783;0;720.88;314.03;62.49;5;7.67;9.54
SAN001;10:16:00;-30.225760;-70.643583;0;981.10;288.69;276.86;6;0.02;5.26
SAN001;10:17:00;-30.107040;-70.826467;1;336.78;209.97;233.00;4;6.59;7.55
SAN001;10:18:00;-30.115910;-70.694408;1;413.06;311.63;266.36;3;5.90;0.94
SAN001;10:19:00;-30.955470;-70.834610;1;379.91;53.34;34.84;2;8.00;4.84
SAN001;10:20:00;-30.075955;-70.929248;1;137.69;185.85;13.56;9;7.94;3.67
SAN001;10:21:00;-30.442801;-70.625465;1;420.08;356.25;53.78;5;7.71;9.03
SAN001;10:22:00;-30.887065;-70.046294;0;493.72;238.61;318.09;5;6.72;7.05
SAN001;10:23:00;-30.187722;-70.608571;0;870.98;231.71;105.10;2;3.74;6.58
SAN001;10:24:00;-30.080844;-70.598111;0;785.44;224.26;205.94;6;7.96;2.30
SAN001;10:25:00;-30.571947;-70.344123;1;71.03;271.73;192.18;4;7.13;9.88
SAN001;10:26:00;-30.343551;-70.790856;1;93.22;355.75;17.41;7;2.37;0.71
SAN001;10:27:00;-30.180466;-70.923279;0;940.60;322.67;96.32;8;2.93;9.74
SAN001;10:28:00;-30.352509;-70.866861;0;637.96;305.38;204.90;2;4.15;4.27
SAN001;10:29:00;-30.136565;-70.635802;0;746.49;163.87;125.93;3;9.92;7.42
SAN001;10:30:00;-30.644844;-70.421740;0;142.09;355.84;257.89;8;7.98;5.70
SAN001;10:31:00;-30.772646;-70.539336;1;716.09;194.42;219.35;4;3.17;7.13
SAN001;10:32:00;-30.326575;-70.000126;1;339.23;3.07;220.56;7;5.45;1.48
SAN001;10:33:00;-30.111279;-70.143869;0;634.47;248.65;6.20;5;2.38;1.26
SAN001;10:34:00;-30.358000;-70.941570;1;761.34;46.39;241.81;6;0.21;1.71
SAN001;10:35:00;-30.491358;-70.657759;1;204.16;69.60;26.08;6;3.68;0.82
SAN001;10:36:00;-30.673799;-70.400154;1;717.74;110.74;95.57;6;4.07;2.49
SAN001;10:37:00;-30.290194;-70.914916;0;403.19;236.89;91.65;2;9.49;0.61
SAN001;10:38:00;-30.394267;-70.222806;0;889.47;243.37;242.96;8;0.98;9.21
SAN001;10:39:00;-30.906797;-70.579415;0;846.70;211.92;356.19;7;1.32;0.75
SAN001;10:40:00;-30.790925;-70.207878;1;71.94;302.79;68.47;4;9.82;2.31
SAN001;10:41:00;-30.617032;-70.769247;1;646.86;44.34;181.63;4;4.10;7.87
SAN001;10:42:00;-30.722022;-70.759406;0;354.66;171.54;236.15;10;3.72;2.63
SAN001;10:43:00;-30.025244;-70.537582;1;630.27;137.16;84.08;8;5.37;3.38
SAN001;10:44:00;-30.327321;-70.265875;0;501.03;19.44;276.58;9;4.12;2.54
SAN001;10:45:00;-30.518741;-70.051730;1;715.00;197.04;170.67;6;3.93;9.98
SAN001;10:46:00;-30.054176;-70.890667;0;221.03;86.96;237.04;8;0.36;6.18
SAN001;10:47:00;-30.318425;-70.009580;1;427.95;53.25;69.53;2;7.52;2.26
SAN001;10:48:00;-30.868025;-70.384951;0;611.52;102.48;350.75;3;7.66;7.04
SAN001;10:49:00;-30.735078;-70.860234;1;8.61;163.03;129.13;4;5.34;9.67
SAN001;10:50:00;-30.537048;-70.868682;1;515.10;115.94;141.78;2;6.61;6.19
SAN001;10:51:00;-30.587804;-70.049774;0;560.94;212.51;357.49;7;1.50;6.98
SAN001;10:52:00;-30.496257;-70.454130;0;547.66;197.76;141.70;4;1.99;1.12
SAN001;10:53:00;-30.997362;-70.330600;1;845.70;268.44;18.33;2;8.46;6.51
SAN001;10:54:00;-30.602069;-70.692723;0;351.46;172.32;52.59;4;0.47;8.46
SAN001;10:55:00;-30.044533;-70.614719;0;325.64;47.17;47.84;2;1.30;1.75
SAN001;10:56:00;-30.109487;-70.071429;0;730.98;227.25;168.20;6;7.46;3.52
SAN001;10:57:00;-30.868793;-70.231544;1;630.63;134.98;21.52;6;2.09;9.64
SAN001;10:58:00;-30.342849;-70.537283;0;295.05;244.36;243.54;9;0.31;4.46
SAN001;10:59:00;-30.075205;-70.966747;1;23.53;276.38;190.59;2;6.02;5.16
SAN001;11:0:00;-30.525702;-70.126737;1;39.20;307.42;294.12;7;0.95;3.19
SAN001;11:1:00;-30.748697;-70.662940;0;80.80;302.24;216.30;5;9.19;1.90
SAN001;11:2:00;-30.456454;-70.264960;1;877.92;81.19;58.81;6;7.02;1.15
SAN001;11:3:00;-30.318808;-70.081834;1;335.44;132.69;170.60;4;3.28;2.52
SAN001;11:4:00;-30.023323;-70.874570;0;329.81;266.53;50.39;8;0.71;6.60
SAN001;11:5:00;-30.970606;-70.344296;0;387.88;35.05;203.11;5;1.69;5.10
SAN001;11:6:00;-30.284469;-70.770778;1;726.47;129.36;287.09;7;1.42;0.94
SAN001;11:7:00;-30.515825;-70.400341;1;143.50;246.58;216.54;2;9.62;6.44
SAN001;11:8:00;-30.132955;-70.164732;0;370.97;26.93;246.78;6;1.85;4.78
SAN001;11:9:00;-30.710049;-70.027868;1;597.56;236.57;149.04;3;8.10;7.85
SAN001;11:10:00;-30.030208;-70.849642;1;768.66;189.80;359.88;7;3.51;9.66
SAN001;11:11:00;-30.091787;-70.665688;1;752.21;154.24;154.00;1;3.05;1.68
SAN001;11:12:00;-30.205003;-70.426564;1;444.75;249.69;272.64;10;2.79;2.20
SAN001;11:13:00;-30.774364;-70.392626;0;769.30;184.65;140.36;8;3.82;8.79
SAN001;11:14:00;-30.672600;-70.504624;0;675.81;195.12;259.57;3;0.85;9.65
SAN001;11:15:00;-30.149763;-70.325735;0;616.56;266.20;326.65;10;4.85;3.31
SAN001;11:16:00;-30.563480;-70.284103;0;330.69;320.03;321.41;5;5.70;7.73
SAN001;11:17:00;-30.693943;-70.808687;0;922.92;332.69;249.57;6;3.06;6.60
SAN001;11:18:00;-30.973608;-70.990640;0;997.68;270.79;124.09;10;9.26;5.26
SAN001;11:19:00;-30.609299;-70.784958;1;727.78;1.32;343.40;5;4.59;8.79
SAN001;11:20:00;-30.696895;-70.156046;0;174.83;137.85;347.73;1;9.19;2.54
SAN001;11:21:00;-30.301544;-70.325596;1;605.44;340.04;275.89;10;2.74;0.66
SAN001;11:22:00;-30.141842;-70.744229;1;154.08;222.42;299.93;8;4.71;5.92
SAN001;11:23:00;-30.635975;-70.703418;1;744.02;232.36;143.15;7;1.32;3.74
SAN001;11:24:00;-30.026003;-70.674730;1;955.68;172.39;66.65;8;4.96;0.79
SAN001;11:25:00;-30.005751;-70.472185;0;206.03;226.44;32.23;5;0.35;2.44
SAN001;11:26:00;-30.594504;-70.908832;1;733.51;182.26;321.05;6;2.71;6.59
SAN001;11:27:00;-30.423068;-70.403684;1;375.20;79.03;56.66;5;1.17;4.65
SAN001;11:28:00;-30.386471;-70.803427;1;437.87;303.27;253.79;5;1.03;3.29
SAN001;11:29:00;-30.165335;-70.416061;1;82.50;347.91;313.81;5;8.77;8.33
SAN001;11:30:00;-30.903277;-70.057624;0;663.78;29.33;167.53;8;7.65;0.09
SAN001;11:31:00;-30.612306;-70.242315;1;54.36;125.11;208.58;6;6.65;8.09
SAN001;11:32:00;-30.802138;-70.802193;0;977.71;86.23;186.52;3;6.09;8.47
SAN001;11:33:00;-30.828788;-70.849181;1;781.99;356.43;29.43;1;0.85;5.19
SAN001;11:34:00;-30.998223;-70.883201;1;985.43;216.78;173.33;2;6.64;7.67
SAN001;11:35:00;-30.706527;-70.358571;1;28.01;281.31;333.28;5;2.76;0.10
SAN001;11:36:00;-30.240057;-70.993424;1;382.41;307.46;143.99;6;3.32;2.55
SAN001;11:37:00;-30.077814;-70.157609;1;636.72;308.03;313.64;9;5.36;8.99
SAN001;11:38:00;-30.718843;-70.453466;0;260.24;124.00;215.96;7;3.03;7.13
SAN001;11:39:00;-30.033872;-70.341306;1;815.77;229.57;109.07;10;9.51;8.07
SAN001;11:40:00;-30.751197;-70.242805;0;54.23;124.79;24.73;7;5.58;6.17
SAN001;11:41:00;-30.488846;-70.019276;1;126.84;349.50;320.28;9;9.11;4.17
SAN001;11:42:00;-30.606296;-70.701199;0;728.65;82.93;280.63;8;5.18;7.75
SAN001;11:43:00;-30.754413;-70.971885;0;417.20;147.86;40.28;6;0.68;7.19
SAN001;11:44:00;-30.033922;-70.610969;0;801.31;333.58;97.02;9;6.61;4.80
SAN001;11:45:00;-30.418207;-70.295263;1;958.25;148.48;323.53;3;5.02;7.92
SAN001;11:46:00;-30.791498;-70.921047;0;904.93;31.34;236.21;3;8.63;8.23
SAN001;11:47:00;-30.672716;-70.090956;1;116.53;244.81;350.22;5;5.41;3.39
SAN001;11:48:00;-30.132240;-70.498392;0;763.88;329.60;122.54;6;1.13;5.03
SAN001;11:49:00;-30.273738;-70.512510;1;406.75;82.66;89.72;7;2.27;0.94
SAN001;11:50:00;-30.002411;-70.074758;0;282.23;132.66;252.47;9;9.55;1.35
SAN001;11:51:00;-30.157793;-70.042281;1;878.95;273.73;56.71;8;4.98;6.90
SAN001;11:52:00;-30.173693;-70.862018;1;418.74;52.88;157.56;2;4.94;6.88
SAN001;11:53:00;-30.742272;-70.333523;1;303.19;119.87;344.60;3;4.27;2.46
SAN001;11:54:00;-30.438572;-70.396113;0;614.22;20.64;166.51;8;2.17;2.85
SAN001;11:55:00;-30.560879;-70.905989;0;330.86;64.80;208.52;2;3.25;3.28
SAN001;11:56:00;-30.448724;-70.198461;0;66.09;359.67;154.55;5;1.45;1.37
SAN001;11:57:00;-30.874948;-70.524172;0;700.56;356.92;358.02;10;9.80;7.32
SAN001;11:58:00;-30.119100;-70.506545;1;404.92;62.86;36.43;4;7.66;1.18
SAN001;11:59:00;-30.890318;-70.769920;0;830.62;109.50;14.91;3;7.65;9.57
SAN001;12:0:00;-30.989287;-70.444131;1;768.74;196.04;335.60;4;8.00;6.04
SAN001;12:1:00;-30.708228;-70.984264;0;936.18;80.13;294.21;6;5.23;6.28
SAN001;12:2:00;-30.807831;-70.193935;0;440.69;39.30;126.81;8;6.85;1.60
SAN001;12:3:00;-30.689300;-70.019439;0;204.81;238.36;19.98;8;0.50;3.75
SAN001;12:4:00;-30.229795;-70.531684;0;488.11;64.02;73.73;7;8.50;4.29
SAN001;12:5:00;-30.966080;-70.627046;0;429.84;180.64;137.96;2;9.03;6.63
SAN001;12:6:00;-30.486505;-70.077091;1;205.95;114.14;162.82;3;9.89;9.31
SAN001;12:7:00;-30.176845;-70.363093;0;637.34;130.26;82.60;6;4.73;1.10
SAN001;12:8:00;-30.600783;-70.039829;0;507.80;63.48;96.83;8;1.08;7.79
SAN001;12:9:00;-30.059418;-70.231779;0;149.15;288.34;200.62;3;6.94;4.44
SAN001;12:10:00;-30.505627;-70.316328;1;492.16;220.43;359.20;3;4.71;2.76
SAN001;12:11:00;-30.156089;-70.696664;1;789.33;210.29;204.04;2;4.50;1.31
SAN001;12:12:00;-30.989067;-70.835947;1;948.71;293.97;281.13;4;9.03;8.15
SAN001;12:13:00;-30.946234;-70.027740;1;91.71;77.44;280.87;3;1.13;9.61
SAN001;12:14:00;-30.928878;-70.296674;1;816.83;199.28;189.70;2;0.56;6.59
SAN001;12:15:00;-30.519829;-70.520032;0;771.47;308.54;311.74;8;2.71;5.58
SAN001;12:16:00;-30.239062;-70.448188;1;545.17;201.01;328.10;6;2.95;0.65
SAN001;12:17:00;-30.290112;-70.024009;1;657.41;153.21;59.55;5;6.23;5.90
SAN001;12:18:00;-30.212466;-70.667086;1;317.83;308.01;43.35;3;6.57;2.26
SAN001;12:19:00;-30.677971;-70.705530;0;968.21;349.78;89.38;1;7.23;1.06
SAN001;12:20:00;-30.898273;-70.311635;0;875.70;138.72;238.66;7;5.25;7.19
SAN001;12:21:00;-30.616635;-70.661770;1;59.51;284.55;110.93;5;5.16;9.38
SAN001;12:22:00;-30.542606;-70.538797;1;200.97;210.44;270.62;1;4.04;8.22
SAN001;12:23:00;-30.857180;-70.166002;1;869.62;132.29;62.64;6;8.14;2.30
SAN001;12:24:00;-30.671763;-70.764992;0;807.25;123.10;152.41;9;3.25;2.68
SAN001;12:25:00;-30.395210;-70.534153;1;480.53;235.81;87.92;3;1.68;0.17
SAN001;12:26:00;-30.016754;-70.390557;1;51.13;341.81;12.06;4;7.19;7.17
SAN001;12:27:00;-30.764786;-70.885871;1;132.31;100.00;168.23;7;3.82;5.56
SAN001;12:28:00;-30.473782;-70.311101;1;189.35;42.24;256.06;8;4.18;3.50
SAN001;12:29:00;-30.468291;-70.796916;0;123.13;343.72;153.66;8;0.32;9.62
SAN001;12:30:00;-30.420071;-70.060353;0;175.95;58.91;68.33;3;3.47;2.17
SAN001;12:31:00;-30.886565;-70.895663;1;297.40;31.13;332.26;2;8.65;7.36
SAN001;12:32:00;-30.971712;-70.747817;1;754.53;75.44;38.97;5;7.45;5.01
SAN001;12:33:00;-30.378851;-70.428664;0;516.58;79.86;155.56;5;4.32;8.44
SAN001;12:34:00;-30.508150;-70.080229;1;732.18;163.31;88.02;9;3.94;8.79
SAN001;12:35:00;-30.968885;-70.193858;1;588.24;20.13;353.77;9;8.23;8.17
SAN001;12:36:00;-30.967088;-70.603606;0;487.30;133.09;62.51;3;8.53;0.24
SAN001;12:37:00;-30.680923;-70.756875;0;89.55;188.53;45.83;9;7.61;6.81
SAN001;12:38:00;-30.687827;-70.318012;1;65.08;276.26;310.71;1;8.48;7.76
SAN001;12:39:00;-30.778957;-70.067499;0;571.46;56.34;272.44;7;2.41;5.07
SAN001;12:40:00;-30.640798;-70.807681;0;39.41;342.64;6.57;4;5.62;0.40
SAN001;12:41:00;-30.912238;-70.298262;1;146.61;358.05;193.55;7;0.70;3.57
SAN001;12:42:00;-30.691550;-70.420280;0;856.69;301.72;122.58;3;4.16;3.37
SAN001;12:43:00;-30.019771;-70.168043;0;621.47;233.55;199.38;8;7.04;3.80
SAN001;12:44:00;-30.230376;-70.432207;1;750.04;20.81;75.85;3;8.81;7.42
SAN001;12:45:00;-30.974046;-70.750108;0;996.70;46.03;179.72;8;6.95;9.25
SAN001;12:46:00;-30.821221;-70.497808;1;78.86;295.35;212.10;5;3.30;1.71
SAN001;12:47:00;-30.527992;-70.777333;1;912.08;46.12;47.37;2;7.89;4.19
SAN001;12:48:00;-30.978535;-70.237552;0;101.63;271.82;273.71;9;6.32;9.42
SAN001;12:49:00;-30.840534;-70.704176;0;113.69;285.68;3.28;9;2.11;3.92
SAN001;12:50:00;-30.023369;-70.636929;0;964.67;60.59;89.75;9;6.93;2.29
SAN001;12:51:00;-30.631856;-70.617910;0;495.74;258.11;65.12;6;9.70;3.28
SAN001;12:52:00;-30.673637;-70.603222;1;915.63;343.54;171.13;5;6.32;3.69
SAN001;12:53:00;-30.440820;-70.924979;1;978.99;74.55;233.46;7;6.08;3.05
SAN001;12:54:00;-30.167224;-70.138766;1;657.30;31.86;268.25;8;0.25;7.03
SAN001;12:55:00;-30.815521;-70.225686;0;996.39;268.96;52.96;6;0.66;0.15
SAN001;12:56:00;-30.710116;-70.249836;0;605.80;337.89;208.33;7;0.57;3.33
SAN001;12:57:00;-30.270680;-70.647798;1;724.58;98.92;273.34;6;4.26;9.59
